-19.91 -116.81 -18.11 -56.18 -40.80 -463.25 -196.28 -51.38 -19.87 -1906.71 -348.30 -13.48 -43.05 -212.73 -14.41 -11.02 0.07 -0.52 -0.16 -0.34 -0.55 0.66 -0.69 -0.45 -0.79 -0.93 0.02 -0.69 -0.27 -0.24 0.89 -7.24 0.10 -0.34 0.07 -0.49 -0.79 -4.00 -0.43
-23.69 -169.97 -46.04 -78.77 -67.95 -518.08 -212.27 -68.91 -43.93 -1796.18 -408.05 -24.02 -56.88 -239.63 -45.47 -20.35 -0.22 -0.55 -0.54 -0.71 -1.21 -0.45 -0.84 -0.30 -0.55 -0.43 -0.83 -0.19 -0.15 -0.22 -2.12 -11.08 -0.52 -0.62 -0.54 -0.32 -0.85 -0.33 -2.80
-35.78 -153.65 -27.54 -53.65 -60.59 -489.01 -190.74 -67.50 -34.38 -1715.99 -402.55 -8.22 -33.96 -240.33 -48.25 -19.66 -1.28 -0.04 2.12 -0.15 -0.48 -0.73 -1.33 -0.76 -0.45 -1.92 -1.02 -0.43 -1.60 0.22 -0.58 -6.74 -0.78 0.41 -0.84 -0.45 -0.50 -0.37 -0.59
-14.63 -139.96 -23.85 -70.68 -49.07 -537.02 -166.04 -70.75 -27.00 -1520.55 -375.17 -25.17 -37.41 -230.67 -23.45 -22.17 -0.96 -0.29 -0.23 -1.13 -0.60 -1.03 -1.05 -0.56 0.43 -0.25 -0.92 -0.34 -2.69 0.11 -0.16 -4.07 -0.74 -0.48 -0.46 -0.28 -0.47 -0.68 -1.67
-16.69 -116.78 -31.55 -71.80 -74.80 -456.02 -167.63 -41.51 -37.17 -1456.33 -364.69 -14.66 -45.35 -176.39 -32.08 -19.51 -0.45 -0.71 -0.15 -0.64 -0.18 -2.09 -0.52 -1.13 0.30 -1.04 -0.33 -0.24 0.30 -2.47 0.17 -7.05 0.06 -0.38 -0.47 -0.75 -0.21 -0.54 -0.69
-12.83 -20.65 -31.63 -6.03 -16.43 -335.02 -29.04 -28.32 -5.29 -51.63 -1215.30 -6.00 -8.84 -33.78 -9.50 -5.53 -0.39 -0.55 -0.30 -0.25 -0.42 -0.30 -2.73 -0.10 0.12 0.69 -1.40 -0.57 -0.21 -1.01 -2.01 -0.14 -2.35 -0.46 -0.79 -0.23 -0.95 -0.57 -0.50
-28.98 -123.48 -80.00 -79.47 -113.19 -756.75 -215.59 -105.36 -47.09 -353.93 -2041.63 -8.72 -24.76 -272.07 -49.73 -24.63 -0.25 -0.66 -0.30 -0.77 -0.58 -0.65 -0.88 -0.39 -0.28 -0.30 -0.96 -0.24 0.22 -0.54 -1.26 -5.56 -1.24 -0.49 -0.28 -0.21 -0.75 -2.19 -0.43
-28.09 -115.89 -81.44 -83.38 -102.43 -763.74 -217.08 -94.87 -44.69 -349.15 -2064.81 -9.11 -26.79 -264.93 -49.26 -18.73 -0.23 -0.83 -0.35 -0.80 -0.82 -0.62 -2.53 -0.42 -1.72 -0.27 -0.85 -0.77 0.29 -0.18 -1.06 -4.89 -1.02 -0.32 -0.52 -0.43 -1.11 -2.08 -0.42
-28.91 -123.71 -78.33 -80.23 -114.12 -759.43 -213.30 -102.95 -47.53 -356.22 -2069.14 -9.33 -26.42 -272.29 -48.37 -23.39 -0.25 -0.66 -0.32 -0.77 -0.58 -0.65 -0.89 -0.38 -0.29 -0.32 -0.94 -0.38 0.24 -0.54 -1.26 -5.59 -1.25 -0.49 -0.31 -0.04 -0.78 -2.18 -0.43
-28.65 -121.90 -77.86 -76.63 -112.52 -755.67 -215.11 -101.10 -46.90 -347.68 -2050.95 -6.88 -27.22 -271.65 -49.89 -22.90 -0.23 -0.89 -0.32 -0.67 -0.53 -1.01 -0.86 -0.34 -0.31 -0.31 -0.88 -0.64 0.26 -0.23 -1.29 -5.57 -1.29 -0.53 -0.28 -0.53 -1.12 -2.17 -0.41
-27.71 -116.47 -76.22 -73.84 -122.62 -766.37 -211.56 -101.76 -49.06 -349.55 -2041.84 -9.81 -29.07 -268.83 -54.53 -25.18 -0.25 -0.66 -0.27 -0.74 -0.59 -0.72 -0.93 -0.23 -0.47 -0.31 -0.71 -0.74 0.19 -0.61 -1.22 -3.21 -1.30 -0.37 -0.20 -0.25 -1.08 -2.19 -0.42
-23.83 -116.86 -86.84 -73.54 -108.70 -785.25 -220.89 -98.74 -44.94 -333.96 -1958.43 -7.71 -28.38 -256.12 -44.43 -25.80 -0.42 -0.71 -0.38 -0.72 -0.55 -0.77 -0.88 -0.25 -0.26 -0.36 -0.68 -0.63 -1.81 -0.59 -0.24 -2.06 -2.13 -0.39 -0.47 -0.45 -0.46 -0.41 -0.54
-28.44 -121.48 -75.74 -77.74 -103.47 -769.24 -219.63 -98.50 -45.12 -352.89 -1978.45 -8.79 -23.33 -270.80 -53.21 -22.52 -0.14 -0.76 -0.25 -0.91 -0.58 -1.14 -0.49 -0.60 -0.30 -0.32 -0.63 -0.11 0.25 -0.29 -1.10 -5.60 -0.45 -0.47 -0.72 -0.48 -0.66 -0.46 -0.45
-21.78 -96.83 -87.51 -68.69 -118.59 -778.42 -208.26 -86.10 -47.24 -356.42 -1980.55 -14.39 -41.14 -257.22 -53.07 -33.16 -0.29 -0.86 -0.72 -0.43 -0.72 -0.70 -0.49 -0.99 -0.58 -0.37 -1.20 -0.11 -0.29 -0.53 -0.66 -5.99 -1.89 -0.97 -0.35 -0.35 -0.50 0.22 -0.70
-21.17 -98.64 -86.00 -68.97 -117.52 -772.60 -210.35 -88.76 -47.26 -351.31 -1963.30 -12.74 -41.12 -244.98 -51.99 -33.25 -0.36 -0.63 -0.67 -0.26 -0.45 -1.04 -1.54 -1.28 -0.52 -0.25 -1.11 -0.37 -0.43 -0.54 -0.71 -5.44 -1.60 -0.90 -0.18 -0.43 -0.58 0.31 -0.49
-21.81 -108.26 -85.90 -67.34 -119.73 -771.91 -214.64 -87.06 -47.30 -361.97 -1964.03 -14.29 -41.14 -268.47 -52.89 -33.22 -0.30 -0.68 -0.73 -0.18 -0.55 -0.71 -0.60 -0.94 -0.57 -0.42 -1.21 -0.05 -0.26 -0.56 -0.69 -6.86 -0.47 -1.03 -0.49 -0.20 -0.48 0.24 -0.87
-25.37 -112.87 -75.52 -73.29 -112.79 -773.11 -212.65 -89.82 -41.93 -341.77 -2024.95 -9.26 -23.47 -271.33 -44.81 -18.62 -0.25 -0.79 -0.24 -0.71 -0.76 -0.55 -0.74 -0.59 -0.34 -0.20 0.63 -0.86 -0.46 -0.93 -0.73 -3.73 -1.86 2.39 -0.64 -0.42 -1.01 -0.35 -0.53
-22.17 -110.93 -89.44 -69.02 -120.40 -774.21 -215.79 -94.69 -47.59 -364.00 -1971.22 -14.28 -40.90 -269.20 -52.61 -35.34 -0.39 -0.66 -0.72 -0.19 -0.56 -0.70 -0.53 -1.28 -0.54 -0.38 -1.21 -0.04 -0.29 -0.56 -0.74 -6.87 -0.48 -1.01 -0.48 -0.09 -0.50 0.33 -0.87
-20.51 -143.59 -96.82 -72.45 -104.80 -788.77 -214.04 -102.89 -62.04 -362.99 -1828.61 -22.60 -54.44 -264.51 -62.77 -30.67 -1.10 -0.49 -0.62 -1.66 -3.04 -0.55 -0.97 -0.78 -0.59 -0.33 -0.66 -0.65 -0.68 -0.42 0.14 -3.61 -0.77 -0.54 -0.66 -0.52 -0.45 -0.97 -2.05
-22.19 -145.22 -93.88 -75.16 -105.20 -773.93 -201.64 -108.43 -57.47 -351.66 -1747.30 -16.89 -50.72 -249.81 -67.05 -33.85 -1.17 -0.40 -0.43 -1.74 -0.83 -0.26 -0.29 -0.75 -0.56 -0.44 -0.64 -0.68 -0.63 -0.48 0.19 -5.50 -1.10 -0.47 -0.37 -0.38 -0.12 -0.23 -1.51
-2037.52 -41.93 -73.84 -119.03 -192.79 -139.74 -127.47 -202.14 -298.35 -37.85 -24.58 -121.39 -264.69 -73.07 -125.65 -37.19 -0.23 -0.29 -0.10 -0.66 0.07 -1.45 -4.30 -0.25 2.45 -0.58 -0.62 -0.44 -0.63 -0.44 -0.06 -2.31 -1.05 0.25 -0.34 -0.24 -0.43 -0.75 -0.17
-255.62 -39.41 -131.40 -108.90 -174.44 -97.99 -102.60 -195.53 -642.09 -38.06 -36.00 -2062.41 -237.39 -75.10 -104.85 -54.04 -0.02 1.60 0.60 0.00 -0.27 -2.20 0.14 -0.91 -0.42 -0.99 -0.49 -0.80 -0.68 -0.14 0.75 -6.22 -0.31 -0.29 0.01 0.09 -0.52 -0.46 -3.23
-289.35 -42.74 -145.97 -117.69 -184.76 -105.20 -107.80 -211.17 -680.40 -41.95 -37.66 -2150.84 -247.06 -74.91 -115.38 -59.84 -0.01 1.55 -0.49 0.05 -0.16 -0.89 -0.23 -0.84 0.14 -0.83 -1.96 0.17 -1.04 0.14 0.36 -1.86 -0.36 -0.35 -0.33 -0.03 -0.54 -0.39 -3.87
-275.20 -42.85 -135.74 -108.80 -177.13 -91.22 -101.51 -200.08 -689.89 -37.95 -35.34 -2140.35 -242.19 -74.32 -106.92 -54.03 -0.03 1.54 0.38 -0.32 -0.32 -1.64 0.24 -0.97 -0.31 -1.13 -0.55 -1.54 -1.11 -0.12 0.66 -6.21 -0.40 0.08 0.02 -0.07 -0.38 -0.39 -3.21
-89.72 -40.34 -68.06 -69.68 -109.62 -31.75 -47.33 -137.66 -474.65 -38.33 -37.15 -1650.00 -143.21 -43.07 -58.33 -54.79 -0.03 -0.23 0.63 0.17 -0.11 -2.01 0.07 -1.36 -0.17 -1.30 -0.29 -1.68 -0.55 -0.16 1.09 -6.34 -0.54 -0.07 0.21 -0.08 -0.39 -0.59 -3.34
-290.15 -44.26 -152.82 -119.56 -189.18 -109.81 -106.64 -215.31 -688.23 -41.84 -40.69 -2143.35 -254.02 -78.28 -114.80 -61.62 -0.11 1.58 -0.49 0.01 -0.14 -0.87 -0.29 -0.86 0.15 -0.90 -1.96 0.15 -1.05 0.08 0.35 -1.83 -0.39 -0.33 -0.32 -0.09 -0.44 -0.39 -3.89
-66.97 -35.99 -64.37 -68.92 -107.30 -45.34 -38.81 -132.12 -357.39 -35.64 -28.50 -1406.67 -114.60 -39.24 -54.80 -55.45 0.05 -0.25 0.83 -0.45 0.01 -1.73 0.06 -1.26 -0.19 -0.68 -0.92 -0.10 -0.90 -0.06 0.02 -6.82 -0.57 -0.45 0.08 -0.28 -0.81 -0.68 -4.26
-279.51 -40.25 -137.79 -110.50 -181.08 -97.64 -109.15 -192.58 -684.13 -37.80 -37.80 -2126.87 -249.42 -72.39 -101.08 -51.20 -0.26 0.91 0.48 -0.04 -0.30 -1.71 -0.04 -0.95 -0.36 -1.12 -0.83 -0.82 -0.81 -0.21 0.98 -7.63 -0.47 -0.02 0.08 -0.05 -0.36 -0.52 -3.22
-289.24 -42.61 -146.94 -116.85 -183.91 -105.17 -109.87 -211.44 -683.50 -41.95 -37.25 -2156.34 -246.57 -74.65 -115.01 -59.84 -0.01 1.56 -0.77 -0.05 -0.14 -0.86 -0.16 -0.84 0.15 -0.90 -1.96 0.17 -1.06 0.14 0.35 -1.89 -0.35 -0.35 -0.32 0.01 -0.43 -0.38 -3.88
-288.79 -43.81 -135.61 -102.30 -180.73 -108.53 -101.09 -198.96 -674.11 -36.08 -39.48 -2122.30 -242.20 -77.67 -106.65 -52.70 -0.02 1.57 -0.40 -0.12 -0.38 -0.58 -0.20 -0.87 0.08 -1.01 -0.77 0.10 -1.04 0.11 0.03 -2.09 -0.23 -0.38 -0.16 0.10 -0.57 -0.30 -3.98
-1796.87 -35.32 -105.28 -120.69 -173.24 -138.50 -101.38 -214.17 -418.14 -25.09 -21.99 -162.04 -268.87 -67.19 -130.94 -29.91 -1.70 -1.08 0.27 -0.37 -0.35 -0.25 -0.41 -0.43 -0.97 -0.47 -0.89 -0.45 -0.26 -1.61 0.03 -6.95 -2.13 -3.86 0.50 0.16 -0.41 -1.98 -1.13
-283.18 -40.19 -119.68 -104.86 -189.80 -104.71 -105.22 -196.36 -634.91 -37.93 -36.59 -2097.18 -236.33 -70.88 -108.89 -57.23 -0.20 -0.09 -0.18 0.15 -0.03 -1.70 0.07 -1.22 -0.18 -1.40 -0.47 -0.22 -0.80 0.53 0.32 -5.99 -0.29 -0.25 -0.08 0.16 -1.66 -0.37 -3.27
-285.83 -38.88 -134.09 -110.46 -179.20 -107.88 -97.26 -201.38 -683.18 -37.97 -32.95 -2131.12 -244.49 -72.26 -110.98 -56.53 -0.02 1.61 0.76 -0.41 -0.36 -2.85 -0.19 -0.84 -0.35 -0.90 -0.73 0.57 -0.91 -0.21 0.49 -6.48 -0.36 -0.37 -0.32 -0.12 -0.64 -0.44 -3.99
-263.80 -38.87 -133.44 -110.90 -179.07 -103.48 -99.46 -193.24 -642.52 -37.94 -31.17 -2114.96 -242.19 -75.64 -105.54 -57.25 0.13 1.65 -0.60 -0.29 -0.29 -2.09 -0.06 -0.90 -0.20 -0.97 -0.46 0.05 0.09 -0.10 0.94 -6.31 -0.25 -0.33 0.00 -0.15 -0.43 -0.40 -3.01
-290.98 -39.83 -116.66 -125.06 -199.28 -100.74 -96.40 -212.37 -692.07 -37.87 -37.61 -2130.94 -240.60 -75.25 -123.21 -59.18 0.09 1.89 -0.61 -1.35 -0.43 -1.74 -0.05 -1.84 0.16 -0.85 -0.64 -0.43 -0.79 -0.08 0.86 -6.33 -0.42 -0.31 0.04 0.07 -0.33 -0.46 -4.02
-281.56 -40.11 -126.08 -99.81 -184.45 -96.52 -102.82 -184.75 -636.02 -37.93 -36.72 -2096.33 -232.91 -67.46 -110.97 -52.31 -0.16 -0.48 -0.61 -0.38 -0.35 -1.52 -0.02 -0.80 -0.29 -2.08 -0.48 -0.91 -0.83 2.98 0.38 -5.96 -0.29 -0.30 0.27 0.07 -0.60 -0.38 -3.02
-63.06 -16.50 -50.12 -26.64 -46.83 -24.64 -19.79 -68.85 -294.96 -9.62 -23.73 -1343.61 -34.53 -31.35 -15.27 -18.59 0.16 -0.30 -0.38 -0.32 -0.45 -0.20 0.03 -1.40 0.16 -0.83 -0.85 -0.73 -1.37 0.40 -0.32 -0.65 -0.49 -0.44 -0.53 -0.18 -0.73 -0.61 -4.35
-67.53 -31.59 -44.13 -56.25 -58.36 -44.73 -38.31 -52.67 -59.82 -29.50 -17.30 -36.73 -1236.12 -42.67 -74.02 -42.13 -0.34 -0.37 -0.05 -0.63 -0.19 -0.22 -0.53 -0.49 -0.21 -0.24 -0.71 -0.29 -0.23 0.79 -0.02 -10.41 -0.20 -0.58 -2.27 -0.02 -0.05 -0.73 -0.66
-255.26 -49.51 -103.59 -188.08 -142.47 -102.90 -118.39 -149.76 -272.36 -22.62 -18.88 -132.05 -1978.60 -70.30 -126.35 -47.14 -1.35 2.86 -0.04 0.85 -0.85 -0.31 -1.86 -0.36 -0.32 -0.40 0.15 -0.43 -0.88 -0.12 0.40 -7.06 -0.41 -0.53 -1.79 -0.42 -0.27 -4.65 -0.78
-256.63 -45.46 -115.79 -188.47 -161.23 -98.07 -102.90 -168.15 -286.07 -43.09 -21.69 -131.16 -1959.65 -72.09 -109.28 -42.32 -0.73 -0.30 -0.52 -0.66 -0.43 -0.36 -1.60 -0.24 -1.82 -0.18 -0.46 -0.71 -0.32 0.04 -0.21 -10.07 -0.97 -0.47 -1.19 -0.06 -0.23 -0.27 -1.00
-259.65 -49.63 -119.39 -191.66 -165.97 -95.86 -105.51 -165.95 -292.09 -45.31 -21.71 -140.96 -1965.40 -69.69 -107.50 -42.24 -0.72 -0.28 -0.48 -0.65 -0.42 -0.24 -1.52 -0.26 -1.82 -0.32 -0.47 -0.73 -0.60 -0.17 -0.21 -10.26 -0.97 -0.50 -1.18 -0.06 -1.17 -0.24 -0.99
-266.13 -46.21 -108.36 -190.96 -122.10 -84.64 -115.05 -166.15 -275.91 -36.05 -24.66 -123.73 -1876.94 -58.50 -120.51 -42.64 -0.83 -1.87 -0.26 0.28 -0.78 0.03 -1.25 -0.03 -0.35 -1.49 -0.29 -0.44 -0.65 -0.16 0.41 -14.54 -0.29 -0.44 -0.78 -0.36 0.20 -0.31 -0.60
-272.40 -49.68 -98.98 -193.07 -167.70 -114.09 -103.96 -188.03 -295.02 -29.95 -38.00 -115.79 -1935.53 -74.81 -126.12 -35.29 -0.78 -0.32 -0.16 0.10 -0.68 0.02 -1.75 -0.08 -0.18 -0.19 -0.74 -0.77 -0.76 -1.24 -0.34 -15.49 -0.37 -0.76 -0.95 -0.18 -0.54 -0.58 -0.13
-270.60 -52.02 -105.43 -180.01 -160.72 -110.72 -103.78 -183.70 -281.68 -25.77 -37.27 -129.85 -1929.71 -68.86 -114.79 -39.73 -1.64 0.84 0.03 -0.41 -0.70 -0.71 -1.81 -0.60 -1.28 -0.42 -0.91 -0.93 -2.40 -0.83 0.01 -15.49 0.03 -0.98 -0.90 -0.42 -0.76 -0.96 -0.06
-262.96 -42.90 -112.60 -180.71 -165.24 -126.13 -112.51 -179.00 -290.88 -24.08 -38.57 -121.45 -1939.29 -78.90 -130.11 -47.06 -0.78 1.87 0.19 -0.35 -0.68 -2.45 -1.28 -0.09 0.06 -0.25 -0.91 -0.76 0.45 -1.09 -0.25 -15.48 -1.01 -0.68 -0.29 -0.32 -0.84 -0.63 -0.81
-260.26 -53.02 -98.82 -189.67 -167.83 -118.17 -107.83 -181.87 -291.57 -29.39 -37.20 -134.70 -1954.33 -70.81 -119.66 -36.62 0.55 1.60 0.08 -0.35 -0.66 -0.80 -1.84 -0.49 -1.44 -0.38 -0.14 -0.71 -2.25 -1.38 0.01 -15.52 -0.33 -0.97 -0.83 -0.30 -0.43 -1.27 -0.42
-260.41 -48.39 -99.20 -188.80 -160.87 -117.43 -100.32 -186.32 -292.90 -29.53 -37.90 -116.64 -1909.55 -68.42 -119.71 -35.47 -0.82 -0.40 -0.32 -0.14 -0.59 -0.18 -1.76 -0.13 0.03 -0.24 -0.72 -0.80 -0.80 -1.25 -0.20 -15.58 -0.36 -0.79 -0.94 -0.09 -0.54 -0.56 -0.07
-268.15 -42.09 -107.17 -193.38 -161.80 -107.31 -106.32 -180.18 -297.97 -28.97 -38.76 -122.74 -1914.05 -71.06 -124.28 -36.26 -0.64 1.95 0.10 0.06 -0.69 -0.12 -1.77 -0.34 -0.30 -0.65 -0.78 -0.51 -2.01 -1.24 0.01 -15.62 -1.63 -0.97 -0.99 -0.38 -0.57 -0.30 -0.34
-256.44 -42.35 -107.61 -185.47 -162.46 -123.52 -117.13 -177.27 -289.06 -24.62 -34.92 -119.22 -1917.90 -76.19 -127.12 -50.15 0.19 2.00 0.09 -0.33 -0.68 -0.26 -1.29 -0.34 -0.35 -0.32 -0.93 -0.57 0.37 -1.33 -0.19 -15.50 -1.07 -0.58 -0.32 -0.33 -0.81 -0.61 -0.83
-266.01 -50.59 -98.80 -186.10 -160.47 -115.01 -101.90 -186.78 -289.03 -30.47 -34.10 -121.55 -1908.35 -71.57 -128.56 -39.38 -1.00 -0.79 -0.20 -1.96 -0.57 -0.53 -1.93 -0.60 -0.41 -0.14 -0.28 -0.67 -1.22 -0.90 -0.01 -8.41 -1.01 -0.80 -0.46 -0.40 -0.67 -0.52 0.04
-232.73 -45.04 -126.36 -177.15 -173.07 -85.66 -116.90 -168.15 -275.25 -37.11 -42.88 -151.33 -1533.37 -64.59 -131.21 -59.97 -0.07 -0.50 0.09 -0.20 -0.19 -0.39 -1.25 -0.22 -1.16 -0.69 -1.58 1.44 -0.25 -0.88 -0.93 -1.30 -0.85 -2.06 -0.87 -0.06 0.05 -0.76 -3.10
-231.50 -57.26 -131.99 -208.60 -186.87 -81.00 -108.70 -188.10 -279.16 -40.78 -39.28 -162.41 -1546.19 -65.34 -112.69 -50.66 -0.15 -0.90 -0.04 -0.50 -0.12 -0.17 -0.90 -0.33 -0.75 -0.80 -0.43 -0.20 -0.51 -0.80 -0.97 -4.23 -1.21 -0.37 -0.45 -0.37 0.27 -0.42 -1.22
-22.37 -326.58 -45.74 -65.87 -89.72 -231.97 -785.04 -77.64 -27.23 -87.46 -164.55 -4.35 -25.01 -1721.52 -23.56 -32.33 -0.34 -0.25 -0.49 -0.54 -0.68 -0.15 -0.60 -3.13 -4.28 -1.62 -0.54 0.02 0.93 -0.49 -0.69 -2.06 -0.65 0.16 -0.53 0.13 0.00 -0.47 -0.71
-20.15 -331.02 -49.56 -65.26 -84.63 -235.98 -771.65 -76.71 -23.56 -84.49 -166.55 -1.36 -24.49 -1729.02 -21.91 -30.27 -0.32 -0.27 -0.45 -0.55 -0.68 -0.19 -0.43 -3.09 -4.28 -1.63 -0.57 -0.00 0.73 -0.55 -0.54 -2.04 -0.64 0.14 -0.64 0.01 -0.07 -0.47 -0.77
-33.59 -340.41 -30.58 -62.51 -71.55 -250.76 -822.16 -69.08 -32.30 -88.55 -194.70 -3.50 -31.05 -1759.22 -24.57 -31.86 -0.31 -0.27 -0.48 -0.83 -0.71 -0.06 -0.61 -0.24 -3.93 -1.60 -1.60 -0.42 0.63 -0.42 -0.40 -0.63 -0.33 0.48 -1.32 -0.05 -0.01 -0.99 -0.31
-23.64 -352.15 -29.72 -75.36 -82.18 -258.91 -831.35 -68.06 -29.65 -88.82 -185.09 -4.40 -28.20 -1781.19 -28.90 -31.12 -0.18 -0.24 -0.06 -0.58 -0.63 -0.39 -0.36 -0.31 -0.52 -1.07 -0.50 -0.43 -0.78 0.16 -0.56 -2.38 -0.26 2.44 -1.01 -0.60 0.22 -1.00 -0.19
-25.22 -341.85 -36.63 -77.85 -78.07 -258.45 -835.02 -54.73 -28.69 -91.65 -192.97 -2.73 -26.80 -1782.69 -26.71 -31.18 -0.26 -0.13 -0.61 -0.50 -0.62 -0.53 -0.47 -0.29 -1.04 -0.30 -0.55 0.45 -0.84 -0.33 -0.66 -5.18 -0.29 0.02 -1.10 -0.59 0.70 -0.85 -0.35
-25.22 -341.85 -36.63 -77.85 -78.07 -258.45 -835.02 -54.73 -28.69 -91.65 -192.97 -2.73 -26.80 -1782.69 -26.71 -31.18 -0.26 -0.13 -0.61 -0.50 -0.62 -0.53 -0.47 -0.29 -1.04 -0.30 -0.55 0.45 -0.84 -0.33 -0.66 -5.18 -0.29 0.02 -1.10 -0.59 0.70 -0.85 -0.35
-23.04 -347.13 -33.62 -78.36 -83.44 -253.51 -831.81 -66.02 -30.95 -101.47 -199.55 -3.27 -30.17 -1770.74 -27.86 -33.60 -0.27 -0.22 -0.60 -0.65 -0.58 -0.35 -0.62 -0.21 -0.87 -0.36 -0.67 0.17 -1.23 -0.32 -0.55 -5.23 -0.63 0.10 -1.17 0.29 -0.21 -0.76 -0.35
-27.98 -301.92 -25.04 -37.29 -68.81 -231.96 -752.29 -57.43 -30.04 -100.49 -129.20 -4.10 -19.62 -1464.90 -15.09 -15.96 -0.07 -1.87 0.18 -0.25 -0.32 -0.09 -1.61 -0.43 -1.27 -0.63 -1.86 -0.18 -1.78 -0.46 -1.82 -0.73 -0.56 -0.27 -0.35 -0.14 -0.54 -0.56 -0.28
-30.58 -294.49 -30.42 -41.84 -79.37 -235.42 -728.91 -63.07 -22.69 -109.50 -139.85 -11.89 -21.88 -1466.09 -15.33 -16.67 0.04 -3.16 0.21 -0.56 -0.14 -0.05 -0.76 -0.45 1.24 -0.99 -1.85 -0.27 -2.01 -0.52 -0.96 -1.09 -0.61 -0.49 -0.44 0.11 -0.46 -0.71 -0.56
-19.95 -369.99 -23.65 -70.46 -75.87 -267.54 -841.03 -84.62 -39.14 -139.25 -155.05 -14.76 -22.19 -1563.29 -23.97 -18.79 -0.07 -0.43 -0.62 -0.15 -0.54 -1.33 -0.68 -0.21 -2.08 -2.19 -0.05 -0.56 -0.80 -0.40 -0.48 -2.22 -1.14 -0.53 -3.04 -0.25 -0.62 -0.82 -0.28
