-40.31 -36.96 -123.42 -1962.51 -241.09 -124.69 -141.23 -221.11 -88.03 -37.68 -66.15 -50.57 -138.30 -51.35 -318.24 -137.96 -22.08
-42.46 -40.33 -128.42 -1993.66 -254.91 -123.06 -134.98 -233.47 -67.15 -37.60 -63.81 -49.48 -128.24 -46.98 -320.68 -132.32 -24.29
-48.96 -34.25 -250.32 -191.39 -1766.98 -118.83 -117.29 -980.02 -64.65 -28.39 -49.66 -75.33 -43.53 -56.96 -129.82 -139.85 -11.39
-51.30 -35.00 -220.57 -208.45 -1787.93 -139.01 -135.05 -995.23 -65.32 -35.45 -50.98 -48.46 -66.09 -48.92 -118.52 -128.45 -11.35
-59.71 -31.90 -284.07 -193.63 -1715.17 -120.41 -136.09 -963.02 -66.39 -24.17 -63.33 -45.16 -65.45 -44.08 -121.83 -104.14 -8.60
-59.71 -31.90 -284.07 -193.63 -1715.17 -120.41 -136.09 -963.02 -66.39 -24.17 -63.33 -45.16 -65.45 -44.08 -121.83 -104.14 -8.60
-68.53 -34.66 -287.56 -190.41 -1757.29 -125.81 -137.32 -984.55 -51.95 -25.65 -62.54 -51.77 -64.87 -45.13 -105.42 -103.48 -13.39
-61.78 -29.48 -285.50 -198.49 -1776.75 -123.49 -137.77 -986.01 -72.01 -21.90 -62.13 -49.94 -59.62 -41.89 -118.91 -105.84 -9.68
-35.28 -91.88 -60.95 -55.66 -97.09 -1842.61 -230.27 -99.28 -34.96 -268.45 -632.95 -30.40 -28.61 -213.36 -62.55 -27.25 -9.68
-35.28 -91.88 -60.95 -55.66 -97.09 -1842.61 -230.27 -99.28 -34.96 -268.45 -632.95 -30.40 -28.61 -213.36 -62.55 -27.25 -9.68
-33.97 -100.66 -54.99 -56.95 -97.06 -1859.57 -228.72 -87.29 -34.31 -299.26 -619.42 -30.56 -30.15 -203.42 -54.82 -26.35 -11.37
-33.97 -100.66 -54.99 -56.95 -97.06 -1859.57 -228.72 -87.29 -34.31 -299.26 -619.42 -30.56 -30.15 -203.42 -54.82 -26.35 -11.37
-33.97 -100.66 -54.99 -56.95 -97.06 -1859.57 -228.72 -87.29 -34.31 -299.26 -619.42 -30.56 -30.15 -203.42 -54.82 -26.35 -11.37
-33.97 -100.66 -54.99 -56.95 -97.06 -1859.57 -228.72 -87.29 -34.31 -299.26 -619.42 -30.56 -30.15 -203.42 -54.82 -26.35 -11.37
-26.53 -311.73 -30.82 -72.91 -101.54 -244.19 -1858.13 -73.56 -43.01 -115.96 -144.30 -23.33 -33.32 -984.78 -36.99 -27.45 -8.33
-31.22 -314.51 -28.12 -42.03 -72.04 -230.10 -1693.80 -41.97 -41.99 -119.84 -124.71 -16.04 -25.67 -963.47 -28.81 -40.67 -8.32
-31.22 -314.51 -28.12 -42.03 -72.04 -230.10 -1693.80 -41.97 -41.99 -119.84 -124.71 -16.04 -25.67 -963.47 -28.81 -40.67 -8.32
-27.33 -299.93 -35.90 -75.08 -103.90 -242.25 -1915.59 -70.07 -38.04 -112.62 -141.93 -19.69 -33.24 -1009.31 -36.25 -27.45 -7.41
-27.33 -299.93 -35.90 -75.08 -103.90 -242.26 -1923.28 -70.07 -38.04 -112.62 -141.93 -19.68 -33.24 -1007.01 -36.24 -27.45 -7.41
-27.33 -299.50 -35.90 -70.85 -103.73 -239.95 -1921.53 -68.75 -38.04 -111.94 -141.43 -19.68 -33.24 -1003.93 -36.24 -27.45 -7.41
-61.66 -54.70 -236.38 -180.28 -1043.24 -97.61 -85.18 -1603.67 -52.79 -32.69 -58.38 -54.28 -53.63 -52.43 -94.82 -71.36 -11.35
-60.78 -46.82 -220.52 -174.04 -1025.45 -100.18 -68.56 -1830.09 -38.52 -31.56 -52.27 -52.03 -64.81 -53.20 -88.20 -68.22 -15.66
-67.13 -37.20 -188.66 -180.36 -1047.52 -120.26 -70.18 -1814.54 -41.13 -29.57 -32.47 -63.62 -66.50 -48.48 -77.14 -79.93 -33.68
-62.45 -47.35 -260.23 -167.56 -1034.16 -104.44 -95.33 -1594.47 -50.78 -25.61 -53.15 -57.17 -70.22 -47.69 -76.27 -79.96 -13.41
-52.49 -42.69 -228.62 -163.52 -976.66 -112.30 -86.43 -1844.50 -36.54 -35.33 -46.59 -58.21 -54.92 -52.76 -82.73 -75.96 -14.81
-85.05 -43.70 -220.56 -167.79 -1071.47 -135.83 -81.32 -1857.34 -44.93 -29.74 -31.28 -53.60 -80.27 -45.49 -76.26 -70.86 -30.95
-304.96 -50.71 -138.59 -116.80 -167.52 -103.69 -101.71 -148.33 -1807.87 -45.31 -55.08 -630.49 -307.78 -41.65 -103.97 -67.51 -22.74
-340.33 -56.67 -171.45 -143.37 -160.34 -125.71 -126.52 -141.00 -1960.46 -42.28 -52.59 -606.89 -317.53 -44.14 -86.65 -62.92 -17.87
-323.56 -54.93 -156.40 -137.48 -162.12 -129.02 -126.30 -175.06 -1865.72 -45.30 -53.80 -554.14 -312.45 -46.54 -118.25 -68.94 -28.15
-329.96 -57.34 -164.24 -139.73 -182.07 -112.82 -122.83 -175.86 -1917.42 -45.96 -58.41 -622.04 -335.90 -47.93 -137.41 -71.02 -32.69
-340.17 -53.48 -174.50 -138.53 -151.68 -122.11 -124.46 -141.92 -1965.40 -39.39 -51.82 -589.50 -312.63 -46.97 -87.43 -61.67 -19.94
-325.66 -55.11 -185.24 -150.70 -164.87 -134.48 -134.15 -140.78 -1982.54 -40.43 -48.87 -586.37 -313.18 -44.49 -79.92 -62.48 -26.79
-27.86 -127.78 -29.86 -42.65 -52.61 -452.47 -175.48 -55.05 -43.79 -1708.65 -397.15 -46.97 -37.36 -190.87 -31.47 -26.53 -14.65
-31.50 -64.15 -26.88 -42.93 -35.72 -171.42 -65.10 -24.95 -29.21 -1303.83 -67.61 -35.03 -29.06 -85.40 -16.82 -14.88 -8.24
-27.90 -121.56 -29.87 -61.64 -41.00 -427.76 -197.61 -50.25 -30.78 -2093.56 -329.65 -33.08 -34.68 -180.97 -25.51 -17.30 -14.19
-29.67 -124.78 -31.51 -60.09 -41.86 -456.16 -208.48 -43.03 -32.19 -2104.30 -331.36 -37.90 -30.11 -180.76 -23.86 -20.55 -14.19
-31.03 -118.84 -31.51 -61.69 -41.81 -452.02 -207.06 -43.80 -28.74 -2102.29 -331.00 -34.57 -30.11 -179.01 -24.48 -17.44 -14.19
-25.61 -121.84 -26.73 -53.32 -38.11 -409.30 -176.61 -66.07 -27.49 -1940.95 -294.89 -35.73 -31.87 -160.11 -27.05 -17.41 -19.03
-31.78 -96.64 -84.47 -70.02 -91.34 -727.86 -199.54 -81.79 -43.94 -329.01 -2051.03 -35.46 -27.24 -210.14 -43.16 -36.13 -17.38
-35.41 -112.06 -86.43 -64.50 -100.43 -762.84 -214.04 -91.54 -48.61 -342.45 -2067.09 -37.45 -32.38 -224.67 -55.67 -31.85 -15.87
-38.75 -102.02 -83.55 -63.37 -90.93 -743.57 -217.43 -89.66 -48.43 -333.13 -2055.95 -36.84 -35.41 -214.16 -49.42 -24.88 -15.87
-29.58 -140.61 -96.13 -65.64 -90.12 -767.16 -191.93 -104.89 -62.67 -335.03 -1843.68 -52.69 -60.99 -211.75 -67.65 -35.34 -18.73
-29.48 -118.47 -77.44 -64.74 -89.91 -710.39 -180.10 -107.40 -38.48 -321.15 -1750.15 -33.38 -40.39 -202.98 -47.94 -40.87 -12.64
-26.51 -107.44 -71.18 -60.21 -82.11 -698.52 -170.03 -96.63 -40.85 -301.21 -1689.88 -32.74 -34.87 -199.13 -47.09 -42.43 -21.58
-266.97 -47.62 -110.93 -93.19 -154.52 -71.56 -97.10 -155.78 -587.30 -42.54 -41.27 -1979.35 -252.92 -37.69 -100.83 -57.09 -16.95
-289.93 -48.60 -126.41 -106.20 -150.01 -79.77 -97.43 -151.68 -621.20 -43.91 -39.49 -1982.93 -262.22 -36.66 -107.83 -62.80 -18.69
-272.43 -47.33 -107.36 -94.42 -153.46 -76.73 -76.98 -154.17 -642.87 -45.14 -39.27 -2082.43 -237.76 -39.80 -98.58 -62.62 -13.60
-287.81 -47.58 -117.23 -92.87 -157.22 -72.93 -98.05 -151.76 -639.46 -42.49 -41.23 -2083.49 -249.98 -37.65 -91.24 -57.05 -16.91
-296.94 -47.03 -118.08 -96.63 -155.08 -80.05 -89.72 -162.07 -648.21 -44.84 -38.35 -2132.55 -252.96 -38.71 -103.06 -62.71 -18.67
-269.12 -43.98 -100.15 -88.48 -143.54 -77.23 -86.09 -137.98 -580.95 -44.07 -31.76 -2012.03 -243.54 -37.98 -100.72 -55.84 -22.37
-272.40 -56.49 -92.25 -177.03 -139.72 -96.17 -96.76 -177.81 -263.82 -29.93 -38.57 -224.44 -1930.40 -47.03 -105.84 -48.12 -25.26
-260.23 -58.06 -108.69 -182.45 -142.75 -99.89 -101.72 -173.47 -282.92 -37.24 -24.60 -207.13 -2019.58 -46.25 -120.72 -52.04 -14.18
-270.60 -55.19 -110.00 -178.62 -149.06 -94.27 -109.20 -177.60 -290.47 -31.26 -28.44 -230.22 -2028.82 -48.86 -128.49 -46.05 -14.72
-259.83 -49.11 -108.92 -181.50 -133.06 -89.14 -92.12 -171.32 -292.11 -34.43 -22.70 -209.89 -2004.59 -39.23 -130.56 -49.29 -16.56
-265.51 -52.57 -95.11 -185.00 -144.87 -98.38 -100.43 -172.50 -271.28 -30.45 -36.75 -217.04 -1958.13 -46.60 -115.44 -44.32 -25.26
-269.86 -49.27 -82.58 -175.12 -104.54 -72.72 -95.58 -141.18 -268.23 -39.12 -32.34 -201.78 -1882.11 -31.53 -125.24 -43.28 -19.18
-29.74 -358.87 -41.39 -48.15 -62.67 -268.69 -807.80 -94.76 -34.20 -124.68 -136.31 -32.41 -40.46 -1902.07 -31.64 -21.98 -11.15
-28.92 -326.17 -45.85 -48.19 -73.86 -227.02 -762.22 -69.51 -28.68 -71.82 -163.37 -31.02 -31.36 -1792.80 -26.57 -41.44 -10.70
-31.63 -318.92 -51.12 -48.46 -72.75 -222.13 -777.77 -66.20 -29.32 -83.57 -170.83 -27.82 -32.43 -1810.45 -27.88 -39.15 -10.70
-29.37 -356.34 -43.00 -47.73 -70.07 -260.97 -835.66 -81.82 -33.58 -130.71 -133.04 -28.23 -34.23 -1833.58 -28.37 -24.39 -10.14
-29.85 -364.21 -45.88 -49.98 -87.31 -263.84 -825.59 -94.12 -32.44 -121.11 -136.74 -30.55 -30.35 -1855.55 -27.89 -28.82 -10.14
-29.86 -307.14 -41.79 -48.79 -70.13 -237.59 -805.33 -74.31 -41.09 -134.83 -121.80 -29.75 -24.95 -1646.87 -24.79 -24.65 -7.10
-74.86 -23.82 -123.34 -402.64 -195.46 -107.45 -130.06 -175.36 -75.03 -31.07 -60.55 -47.42 -104.06 -36.23 -1909.84 -143.88 -27.26
-72.97 -22.88 -116.76 -421.11 -211.38 -118.57 -103.85 -174.26 -65.03 -25.57 -55.03 -51.42 -83.52 -38.67 -2010.56 -150.73 -21.48
-65.39 -15.35 -115.48 -380.97 -186.85 -106.16 -116.88 -173.41 -53.65 -23.25 -45.71 -46.42 -82.44 -29.91 -2065.54 -154.44 -23.09
-63.95 -23.39 -107.53 -388.27 -203.70 -116.39 -112.31 -176.86 -66.98 -27.75 -51.93 -44.48 -90.26 -35.33 -1996.72 -143.52 -27.26
-72.42 -23.47 -117.06 -391.26 -205.33 -108.46 -121.39 -171.01 -82.10 -32.15 -61.56 -47.75 -103.04 -33.85 -1905.55 -148.93 -25.49
-65.41 -15.37 -111.57 -382.52 -184.16 -105.94 -118.46 -169.95 -53.67 -21.69 -45.72 -46.44 -82.46 -29.92 -2030.16 -150.64 -23.10
-47.68 -46.61 -102.82 -278.98 -235.97 -102.40 -100.66 -182.81 -61.76 -32.32 -39.73 -64.25 -57.06 -51.12 -162.22 -1920.29 -14.06
-39.19 -44.50 -108.13 -307.79 -218.99 -100.75 -92.79 -181.95 -67.58 -26.14 -46.96 -65.03 -58.83 -39.23 -167.05 -1855.09 -10.44
-41.15 -38.68 -105.47 -291.33 -215.70 -88.85 -110.05 -166.94 -66.74 -23.01 -38.93 -68.88 -60.08 -37.95 -154.35 -1966.41 -9.91
-32.95 -40.98 -92.06 -275.51 -240.85 -79.97 -106.75 -213.82 -78.94 -32.00 -35.57 -54.29 -64.63 -39.10 -189.84 -2013.31 -8.01
-47.98 -44.24 -108.03 -282.72 -216.61 -106.86 -95.05 -170.49 -85.34 -37.30 -40.88 -59.61 -66.82 -36.00 -184.07 -1914.14 -22.67
-38.27 -41.21 -112.98 -296.96 -227.60 -99.53 -92.70 -179.76 -69.51 -24.83 -46.95 -56.60 -55.70 -37.94 -178.65 -1875.44 -14.76
